frame,id,team,jersey,x_center,y_center,dist_to_ball,nearest_ids,nearest_dists
150,377,black,,256.23,267.51,,"[442, 349, 417]","[40.16, 67.64, 67.77]"
150,376,green,,188.88,205.74,,"[432, 388, 381]","[9.62, 17.9, 32.98]"
150,374,black,,361.26,304.36,,"[347, 343, 452]","[2.04, 35.36, 38.55]"
150,351,black,,468.94,219.31,,"[219, 456, 459]","[30.45, 36.92, 44.17]"
150,349,green,,236.02,332.05,,"[435, 377, 343]","[21.72, 67.64, 100.04]"
150,343,green,,327.93,292.54,,"[452, 347, 374]","[19.62, 34.92, 35.36]"
150,342,green,,320.76,187.01,,"[396, 254, 450]","[15.65, 38.41, 39.17]"
150,340,green,,396.29,94.41,,"[450, 459, 456]","[106.38, 108.31, 111.09]"
150,219,green,,440.83,231.0,,"[351, 456, 459]","[30.45, 34.4, 62.33]"
151,457,green,,47.28,123.57,,"[381, 388, 376]","[143.37, 152.42, 165.56]"
151,432,green,,205.69,196.16,,"[376, 388, 381]","[16.74, 28.95, 33.61]"
151,417,green,,278.01,203.16,,"[442, 254, 396]","[25.83, 26.53, 34.05]"
151,396,green,,311.39,196.43,,"[417, 254, 442]","[34.05, 35.12, 52.51]"
151,388,green,,177.5,202.77,,"[376, 432, 381]","[14.12, 28.95, 30.96]"
151,377,black,,266.72,267.52,,"[442, 417, 343]","[40.23, 65.34, 65.55]"
151,376,green,,191.45,204.96,,"[388, 432, 381]","[14.12, 16.74, 34.09]"
151,374,black,,363.29,302.8,,"[347, 343, 452]","[3.47, 37.35, 37.61]"
151,351,black,,469.67,218.82,,"[219, 456, 459]","[26.27, 39.33, 39.64]"
151,349,green,,238.45,330.2,,"[435, 377, 343]","[22.12, 68.76, 96.96]"
151,343,green,,327.55,291.95,,"[452, 374, 347]","[18.13, 37.35, 38.42]"
151,340,green,,399.54,96.23,,"[456, 459, 396]","[106.48, 109.19, 133.46]"
151,219,black,,444.02,224.52,,"[351, 456, 459]","[26.27, 29.61, 52.52]"
152,457,green,,55.75,123.07,,"[381, 388, 376]","[136.03, 154.64, 158.53]"
152,453,referee,,103.21,322.55,,"[349, 376, 435]","[137.9, 147.32, 150.93]"
152,432,green,,207.3,191.17,,"[388, 376, 381]","[14.62, 20.71, 31.34]"
152,417,green,,273.32,205.97,,"[442, 254, 377]","[22.37, 31.23, 61.49]"
152,388,green,,193.01,194.3,,"[376, 432, 381]","[10.51, 14.62, 24.91]"
152,377,black,,279.22,267.18,,"[442, 343, 452]","[39.62, 53.86, 60.55]"
152,376,green,,191.64,204.72,,"[388, 432, 381]","[10.51, 20.71, 34.31]"
152,374,green,,365.7,301.3,,"[347, 452, 343]","[5.82, 36.51, 39.4]"
152,351,black,,472.59,223.34,,"[219, 459, 456]","[31.36, 41.82, 48.3]"
152,349,green,,240.92,329.77,,"[435, 377, 343]","[23.01, 73.38, 95.5]"
152,343,green,,327.87,290.28,,"[452, 374, 347]","[17.9, 39.4, 40.87]"
152,340,green,,404.9,97.74,,"[456, 459, 219]","[100.37, 107.92, 128.41]"
152,219,green,,441.33,220.88,,"[456, 351, 459]","[28.07, 31.36, 50.48]"
153,457,green,,66.14,122.19,,"[381, 376, 388]","[127.7, 144.31, 159.02]"
153,453,referee,,110.2,319.58,,"[349, 376, 435]","[135.22, 137.04, 147.44]"
153,432,green,,212.74,195.57,,"[388, 376, 381]","[5.0, 29.48, 37.43]"
153,417,green,,270.09,197.86,,"[442, 432, 388]","[34.95, 57.4, 61.58]"
153,388,green,,208.75,192.55,,"[432, 376, 381]","[5.0, 26.9, 32.43]"
153,377,black,,287.95,266.47,,"[442, 343, 452]","[39.56, 43.33, 53.79]"
153,376,green,,184.66,204.53,,"[388, 432, 381]","[26.9, 29.48, 32.73]"
153,374,green,,367.47,300.7,,"[347, 452, 343]","[9.24, 37.01, 43.46]"
153,351,black,,476.3,222.76,,"[219, 459, 456]","[38.65, 40.55, 54.11]"
153,349,green,,245.06,329.56,,"[435, 377, 343]","[21.68, 76.29, 92.12]"
153,343,green,,326.43,286.39,,"[452, 377, 374]","[18.73, 43.33, 43.46]"
153,340,green,,410.19,99.97,,"[456, 459, 219]","[95.54, 104.96, 126.69]"
153,219,green,,437.66,223.64,,"[456, 351, 459]","[31.15, 38.65, 56.03]"
154,457,green,,75.22,122.07,,"[445, 381, 376]","[98.73, 120.17, 141.56]"
154,453,referee,,119.54,317.49,,"[349, 376, 413]","[131.2, 131.79, 139.75]"
154,445,green,,144.96,52.19,,"[457, 381, 432]","[98.73, 126.3, 156.93]"
154,432,green,,218.43,190.85,,"[376, 381, 417]","[32.62, 38.78, 52.71]"
154,417,green,,270.69,197.73,,"[304, 442, 432]","[29.0, 39.97, 52.71]"
154,377,black,,293.66,260.59,,"[442, 304, 452]","[36.28, 38.96, 49.19]"
154,376,green,,189.41,205.74,,"[432, 381, 417]","[32.62, 33.96, 81.68]"
154,374,green,,370.65,300.66,,"[347, 452, 377]","[10.72, 40.9, 86.8]"
154,351,black,,479.31,220.42,,"[459, 219, 456]","[38.14, 46.9, 57.17]"
154,349,green,,250.14,330.01,,"[435, 413, 377]","[20.12, 21.69, 81.93]"
154,340,green,,411.1,99.62,,"[456, 459, 219]","[94.88, 106.1, 127.71]"
154,304,black,,285.91,222.42,,"[442, 417, 377]","[14.33, 29.0, 38.96]"
154,219,green,,432.69,225.49,,"[456, 351, 459]","[32.92, 46.9, 62.28]"
155,463,green,,274.27,199.79,,"[417, 432, 377]","[9.14, 54.76, 72.54]"
155,457,green,,83.16,122.41,,"[445, 381, 376]","[100.2, 114.0, 134.23]"
155,453,referee,,127.64,316.7,,"[376, 349, 435]","[125.82, 126.71, 135.06]"
155,445,green,,154.63,52.18,,"[457, 381, 432]","[100.2, 124.02, 149.79]"
155,432,green,,221.18,186.39,,"[381, 376, 417]","[38.2, 38.73, 46.32]"
155,417,green,,266.76,194.57,,"[463, 432, 376]","[9.14, 46.32, 79.68]"
155,377,black,,305.03,265.49,,"[452, 463, 374]","[37.26, 72.54, 77.25]"
155,376,green,,187.95,206.28,,"[381, 432, 417]","[34.11, 38.73, 79.68]"
155,374,green,,374.16,299.96,,"[347, 452, 377]","[10.06, 43.83, 77.25]"
155,351,black,,484.18,220.4,,"[459, 219, 456]","[38.68, 53.42, 63.52]"
155,349,green,,253.65,330.02,,"[435, 413, 377]","[20.36, 22.82, 82.49]"
155,340,green,,412.29,99.62,,"[456, 459, 219]","[93.93, 106.6, 129.58]"
155,219,green,,431.28,227.8,,"[456, 351, 459]","[35.68, 53.42, 66.93]"
156,467,green,,330.83,290.74,,"[452, 377, 374]","[24.77, 27.33, 48.4]"
156,457,green,,92.39,124.13,,"[445, 381, 376]","[100.76, 106.07, 126.58]"
156,453,referee,,137.2,316.72,,"[376, 349, 435]","[122.01, 122.21, 128.68]"
156,445,green,,163.02,52.26,,"[457, 381, 432]","[100.76, 122.55, 148.8]"
156,432,green,,226.38,186.89,,"[381, 376, 417]","[42.12, 42.24, 43.69]"
156,417,green,,269.28,195.15,,"[432, 376, 381]","[43.69, 81.24, 85.54]"
156,377,green,,316.89,267.23,,"[452, 467, 347]","[26.3, 27.33, 69.42]"
156,376,green,,188.79,206.16,,"[381, 432, 417]","[33.74, 42.24, 81.24]"
156,374,green,,378.33,300.02,,"[347, 452, 467]","[8.91, 46.77, 48.4]"
156,351,black,,487.39,218.38,,"[459, 219, 456]","[36.53, 60.21, 64.93]"
156,349,green,,258.56,331.09,,"[435, 413, 467]","[19.19, 21.58, 82.77]"
156,340,green,,415.61,93.37,,"[456, 459, 219]","[102.4, 112.03, 135.4]"
156,219,green,,427.99,228.2,,"[456, 351, 459]","[33.06, 60.21, 72.71]"
157,468,green,,253.89,198.56,,"[417, 432, 254]","[11.55, 34.18, 37.61]"
157,467,green,,330.55,290.2,,"[452, 377, 374]","[25.82, 31.68, 54.16]"
157,457,green,,100.02,124.49,,"[381, 445, 376]","[98.96, 102.46, 123.02]"
157,453,referee,,146.1,315.22,,"[349, 376, 435]","[118.02, 118.48, 122.67]"
157,445,green,,173.02,52.6,,"[457, 381, 432]","[102.46, 118.83, 145.48]"
157,432,green,,220.8,190.01,,"[376, 468, 381]","[32.85, 34.18, 38.48]"
157,417,green,,265.43,198.07,,"[468, 254, 432]","[11.55, 30.49, 45.36]"
157,377,green,,327.58,258.66,,"[452, 467, 347]","[18.88, 31.68, 67.58]"
157,376,green,,192.12,206.04,,"[432, 381, 468]","[32.85, 35.8, 62.22]"
157,374,green,,383.7,300.59,,"[347, 452, 467]","[7.09, 51.35, 54.16]"
157,351,black,,491.85,215.55,,"[459, 219, 456]","[34.2, 66.81, 67.7]"
157,349,green,,263.01,331.33,,"[435, 413, 467]","[19.11, 22.36, 79.08]"
157,340,green,,419.36,98.97,,"[456, 459, 219]","[96.84, 107.96, 130.04]"
157,219,green,,426.37,228.82,,"[456, 351, 347]","[33.33, 66.81, 76.75]"
158,467,green,,331.39,288.94,,"[452, 377, 374]","[24.9, 37.15, 58.15]"
158,457,green,,108.5,124.86,,"[381, 445, 376]","[89.86, 101.82, 119.12]"
158,453,referee,,156.41,313.8,,"[349, 376, 435]","[111.04, 116.24, 117.04]"
158,445,green,,180.03,52.4,,"[457, 381, 254]","[101.82, 116.3, 152.29]"
158,377,green,,336.07,252.09,,"[452, 442, 467]","[18.17, 31.24, 37.15]"
158,376,green,,196.8,204.8,,"[381, 254, 453]","[37.6, 88.08, 116.24]"
158,374,black,,388.42,300.33,,"[347, 452, 467]","[6.8, 54.25, 58.15]"
158,351,black,,496.77,214.86,,"[459, 219, 347]","[33.75, 69.65, 133.0]"
158,349,green,,266.28,329.87,,"[435, 413, 467]","[20.84, 23.2, 76.91]"
158,340,green,,425.07,99.66,,"[459, 219, 351]","[107.28, 128.65, 135.7]"
158,219,green,,428.43,228.27,,"[351, 347, 459]","[69.65, 76.03, 81.41]"
159,467,green,,332.57,291.2,,"[452, 377, 374]","[25.84, 37.59, 60.61]"
159,457,green,,115.69,125.67,,"[381, 445, 376]","[83.91, 103.72, 114.3]"
159,453,referee,,166.99,311.31,,"[349, 376, 469]","[106.13, 113.27, 114.65]"
159,445,green,,189.23,52.52,,"[457, 381, 254]","[103.72, 114.02, 143.31]"
159,377,black,,347.02,256.51,,"[452, 442, 467]","[13.05, 35.58, 37.59]"
159,376,green,,199.93,202.93,,"[381, 304, 254]","[38.0, 78.82, 81.07]"
159,374,green,,392.6,299.62,,"[347, 452, 467]","[7.29, 54.9, 60.61]"
159,351,black,,504.46,213.94,,"[459, 219, 340]","[34.77, 72.72, 133.86]"
159,349,green,,271.57,329.39,,"[469, 467, 452]","[19.37, 71.97, 96.02]"
159,340,green,,430.65,102.28,,"[459, 219, 351]","[103.98, 125.49, 133.86]"
159,304,green,,278.74,201.96,,"[254, 442, 376]","[33.85, 71.04, 78.82]"
159,219,green,,433.06,227.74,,"[351, 347, 374]","[72.72, 75.83, 82.49]"
160,467,green,,335.72,292.0,,"[452, 377, 347]","[25.26, 39.49, 62.02]"
160,457,green,,123.52,125.63,,"[381, 376, 445]","[78.53, 105.46, 106.17]"
160,453,referee,,178.39,308.7,,"[349, 469, 376]","[97.96, 107.85, 108.67]"
160,445,green,,200.08,52.08,,"[457, 381, 254]","[106.17, 114.29, 135.26]"
160,377,black,,357.78,259.25,,"[452, 442, 467]","[14.32, 38.88, 39.49]"
160,376,green,,196.69,201.58,,"[381, 254, 304]","[36.06, 80.56, 84.15]"
160,374,black,,399.7,297.95,,"[347, 377, 452]","[8.84, 57.05, 57.92]"
160,351,black,,511.35,213.32,,"[459, 219, 465]","[36.08, 76.65, 88.66]"
160,349,green,,274.46,327.84,,"[469, 467, 452]","[19.56, 70.97, 93.93]"
160,340,green,,435.49,104.13,,"[465, 459, 219]","[86.02, 101.13, 121.56]"
160,304,green,,280.82,203.54,,"[254, 442, 376]","[37.25, 77.86, 84.15]"
160,219,green,,435.71,225.7,,"[465, 347, 351]","[37.38, 74.14, 76.65]"
161,467,green,,343.13,291.26,,"[452, 377, 347]","[23.4, 38.55, 58.83]"
161,457,green,,132.94,126.14,,"[381, 376, 445]","[72.87, 96.94, 106.44]"
161,453,referee,,191.13,307.41,,"[349, 469, 376]","[88.14, 101.88, 111.87]"
161,445,green,,209.16,51.85,,"[457, 381, 254]","[106.44, 115.16, 129.55]"
161,377,black,,366.05,260.25,,"[452, 467, 442]","[17.91, 38.55, 41.17]"
161,376,green,,200.25,195.9,,"[381, 254, 304]","[30.56, 72.22, 80.53]"
161,374,black,,403.65,294.76,,"[347, 377, 452]","[8.58, 51.03, 59.11]"
161,351,black,,518.22,212.81,,"[459, 219, 465]","[38.78, 80.83, 96.62]"
161,349,green,,277.39,325.49,,"[469, 467, 453]","[20.48, 74.12, 88.14]"
161,340,green,,441.87,90.07,,"[465, 459, 219]","[97.34, 108.33, 131.39]"
161,304,green,,280.7,199.21,,"[254, 376, 442]","[34.29, 80.53, 87.61]"
161,219,green,,437.84,221.4,,"[465, 442, 347]","[37.53, 71.85, 74.33]"
162,468,green,,233.07,193.89,,"[376, 254, 381]","[31.28, 42.2, 44.83]"
162,467,green,,346.03,290.12,,"[452, 377, 347]","[24.93, 39.17, 61.49]"
162,457,green,,140.93,124.98,,"[381, 376, 445]","[70.3, 93.49, 106.55]"
162,453,referee,,203.2,305.76,,"[349, 469, 376]","[84.27, 97.46, 109.88]"
162,445,green,,218.51,51.94,,"[457, 381, 254]","[106.55, 115.28, 124.82]"
162,377,black,,373.94,262.64,,"[452, 347, 467]","[21.41, 38.97, 39.17]"
162,376,green,,201.86,195.89,,"[381, 468, 254]","[30.63, 31.28, 70.12]"
162,374,black,,410.26,294.08,,"[347, 377, 452]","[11.44, 48.04, 63.88]"
162,351,green,,523.61,211.34,,"[459, 219, 465]","[40.93, 84.57, 102.28]"
162,349,green,,285.5,323.88,,"[469, 467, 453]","[19.91, 69.3, 84.27]"
162,340,green,,450.05,102.86,,"[465, 459, 219]","[83.69, 93.13, 113.3]"
162,304,green,,284.62,197.95,,"[254, 468, 376]","[35.81, 51.71, 82.79]"
162,219,green,,439.15,215.64,,"[465, 442, 347]","[35.58, 63.42, 74.66]"
163,468,green,,229.45,194.71,,"[376, 381, 254]","[21.27, 40.76, 48.15]"
163,467,green,,351.48,288.84,,"[452, 377, 347]","[26.24, 39.57, 62.63]"
163,457,green,,149.2,124.75,,"[381, 376, 468]","[66.24, 94.29, 106.46]"
163,453,referee,,215.71,305.77,,"[349, 469, 376]","[78.56, 91.96, 107.91]"
163,445,green,,229.04,51.25,,"[457, 381, 254]","[108.52, 116.07, 121.66]"
163,377,black,,383.81,266.03,,"[452, 347, 467]","[27.9, 32.85, 39.57]"
163,376,green,,208.45,198.1,,"[468, 381, 254]","[21.27, 34.42, 67.81]"
163,374,black,,417.44,291.48,,"[347, 377, 467]","[12.05, 42.18, 66.01]"
163,351,green,,528.62,207.76,,"[459, 465, 340]","[40.17, 105.59, 123.82]"
163,349,green,,292.43,322.65,,"[469, 467, 453]","[19.62, 68.04, 78.56]"
163,340,green,,454.88,108.3,,"[465, 459, 351]","[78.21, 86.8, 123.82]"
163,304,green,,277.9,197.15,,"[254, 468, 376]","[32.22, 48.51, 69.46]"
164,468,green,,228.11,199.2,,"[376, 381, 304]","[14.37, 41.97, 48.83]"
164,467,green,,357.18,286.97,,"[452, 377, 374]","[26.72, 41.75, 65.85]"
164,457,green,,157.45,123.79,,"[381, 376, 468]","[63.22, 94.45, 103.35]"
164,453,referee,,227.98,305.97,,"[349, 469, 468]","[74.83, 89.76, 106.77]"
164,445,green,,241.29,51.04,,"[457, 381, 254]","[111.0, 116.86, 117.25]"
164,377,black,,393.62,266.58,,"[452, 374, 467]","[35.24, 36.76, 41.75]"
164,376,green,,213.75,199.62,,"[468, 381, 304]","[14.37, 37.38, 63.2]"
164,374,black,,423.02,288.65,,"[377, 467, 452]","[36.76, 65.85, 70.06]"
164,351,green,,534.62,205.31,,"[459, 465, 340]","[39.29, 110.65, 120.33]"
164,349,green,,300.88,322.85,,"[469, 467, 453]","[20.75, 66.76, 74.83]"
164,340,green,,462.49,108.99,,"[465, 459, 351]","[80.72, 83.33, 120.33]"
164,304,green,,276.83,195.86,,"[254, 468, 376]","[31.87, 48.83, 63.2]"
165,468,green,,232.5,199.77,,"[444, 381, 304]","[35.97, 43.64, 47.26]"
165,467,green,,361.88,285.89,,"[452, 377, 349]","[27.29, 48.11, 62.23]"
165,457,green,,169.55,118.87,,"[381, 444, 468]","[59.93, 80.42, 102.5]"
165,453,referee,,240.43,304.95,,"[349, 469, 468]","[74.22, 90.35, 105.48]"
165,445,green,,254.02,50.71,,"[457, 254, 381]","[108.54, 113.66, 118.37]"
165,444,green,,196.91,194.5,,"[468, 381, 254]","[35.97, 36.39, 80.26]"
165,377,black,,405.19,264.93,,"[374, 452, 467]","[37.1, 43.05, 48.11]"
165,374,black,,431.06,291.51,,"[377, 467, 452]","[37.1, 69.41, 75.96]"
165,351,green,,538.63,205.77,,"[459, 465, 340]","[38.69, 113.46, 115.36]"
165,349,green,,312.3,323.49,,"[469, 467, 453]","[22.06, 62.23, 74.22]"
165,340,green,,470.13,112.94,,"[459, 465, 442]","[79.44, 82.32, 115.18]"
165,304,green,,279.59,195.82,,"[254, 468, 381]","[33.86, 47.26, 76.02]"
166,467,green,,368.08,285.05,,"[452, 349, 385]","[27.09, 57.86, 67.86]"
166,457,green,,182.1,126.72,,"[381, 254, 445]","[48.12, 98.96, 113.89]"
166,453,referee,,252.89,303.25,,"[349, 469, 467]","[73.99, 90.88, 116.61]"
166,445,green,,267.27,51.11,,"[254, 457, 381]","[112.4, 113.89, 118.78]"
166,392,green,,420.65,201.28,,"[442, 219, 385]","[10.13, 34.82, 48.99]"
166,385,black,,426.16,249.96,,"[219, 380, 442]","[17.84, 35.29, 39.25]"
166,374,black,,438.99,289.69,,"[380, 385, 219]","[6.69, 41.74, 56.29]"
166,351,green,,541.66,206.7,,"[459, 219, 340]","[37.88, 111.54, 113.94]"
166,349,green,,324.25,322.82,,"[469, 467, 453]","[24.08, 57.86, 73.99]"
166,340,green,,478.43,111.92,,"[459, 392, 442]","[79.31, 106.42, 112.74]"
166,219,green,,433.43,233.67,,"[385, 442, 392]","[17.84, 24.69, 34.82]"
167,467,green,,375.21,285.34,,"[452, 349, 469]","[27.22, 56.1, 66.57]"
167,457,green,,195.43,122.14,,"[381, 254, 445]","[45.72, 87.56, 111.55]"
167,453,referee,,267.83,296.23,,"[349, 469, 467]","[71.6, 91.03, 107.93]"
167,445,green,,280.49,49.96,,"[254, 457, 381]","[109.73, 111.55, 122.49]"
167,392,green,,418.35,202.38,,"[385, 442, 219]","[19.29, 20.81, 52.37]"
167,385,green,,427.42,219.4,,"[442, 392, 219]","[15.17, 19.29, 33.18]"
167,374,black,,450.17,291.4,,"[380, 219, 467]","[8.46, 42.42, 75.21]"
167,351,black,,545.82,206.67,,"[459, 442, 340]","[37.61, 107.66, 110.38]"
167,349,green,,334.05,323.46,,"[469, 467, 453]","[23.8, 56.1, 71.6]"
167,340,green,,485.76,114.07,,"[459, 442, 351]","[76.51, 105.93, 110.38]"
167,219,black,,439.19,250.43,,"[385, 380, 442]","[33.18, 33.97, 41.74]"
168,486,other,,33.7,186.3,,"[376, 457, 342]","[172.7, 183.94, 263.06]"
168,467,green,,382.82,285.07,,"[452, 349, 469]","[25.78, 51.51, 62.53]"
168,457,green,,205.9,121.64,,"[376, 342, 445]","[71.11, 113.1, 113.47]"
168,453,referee,,282.7,297.5,,"[349, 469, 467]","[69.25, 85.7, 100.89]"
168,445,green,,292.96,48.87,,"[457, 342, 376]","[113.47, 140.18, 167.98]"
168,438,black,,443.99,213.23,,"[442, 385, 392]","[9.6, 11.76, 24.2]"
168,392,green,,425.04,198.18,,"[385, 438, 442]","[12.74, 24.2, 26.72]"
168,385,green,,436.09,204.52,,"[438, 392, 442]","[11.76, 12.74, 14.53]"
168,376,green,,206.28,192.75,,"[457, 342, 453]","[71.11, 90.54, 129.67]"
168,374,black,,459.41,291.78,,"[380, 219, 467]","[12.1, 39.4, 76.89]"
168,351,black,,554.66,206.98,,"[459, 442, 438]","[40.2, 104.13, 110.84]"
168,349,green,,347.32,322.39,,"[469, 467, 453]","[21.17, 51.51, 69.25]"
168,342,green,,296.74,189.0,,"[376, 453, 452]","[90.54, 109.41, 111.12]"
168,340,green,,492.26,113.84,,"[459, 442, 385]","[74.43, 101.35, 106.67]"
168,219,black,,446.57,254.53,,"[380, 374, 438]","[27.71, 39.4, 41.38]"
169,486,green,,43.4,186.98,,"[457, 417, 342]","[187.0, 209.35, 254.89]"
169,467,green,,391.96,282.62,,"[452, 349, 469]","[23.99, 52.69, 59.91]"
169,457,green,,217.82,119.56,,"[417, 342, 445]","[81.47, 107.12, 112.62]"
169,453,referee,,297.13,293.87,,"[349, 469, 467]","[65.02, 81.47, 95.5]"
169,445,green,,305.59,48.99,,"[457, 342, 417]","[112.62, 141.49, 153.62]"
169,438,green,,445.62,215.43,,"[442, 385, 392]","[20.64, 21.04, 29.27]"
169,417,green,,252.66,193.21,,"[342, 457, 453]","[45.7, 81.47, 110.05]"
169,392,green,,426.38,193.38,,"[385, 438, 442]","[10.81, 29.27, 37.47]"
169,385,green,,436.78,196.34,,"[392, 438, 442]","[10.81, 21.04, 26.66]"
169,374,black,,469.07,291.08,,"[380, 219, 467]","[14.76, 41.21, 77.58]"
169,351,black,,562.38,205.23,,"[459, 442, 340]","[42.99, 99.94, 115.33]"
169,349,green,,356.11,321.23,,"[469, 467, 453]","[18.64, 52.69, 65.02]"
169,342,green,,298.26,190.29,,"[417, 453, 457]","[45.7, 103.59, 107.12]"
169,340,green,,492.4,113.56,,"[459, 442, 385]","[74.64, 94.78, 99.73]"
169,219,black,,455.51,252.17,,"[380, 438, 374]","[27.13, 38.04, 41.21]"
170,486,green,,53.78,186.38,,"[457, 417, 342]","[188.51, 199.49, 248.77]"
170,467,green,,395.24,283.9,,"[349, 469, 380]","[46.06, 51.66, 81.66]"
170,457,green,,231.41,123.28,,"[417, 342, 445]","[68.85, 100.02, 114.04]"
170,453,referee,,311.66,292.57,,"[349, 469, 467]","[60.12, 75.03, 84.02]"
170,445,green,,318.24,49.35,,"[457, 342, 417]","[114.04, 145.22, 153.64]"
170,438,green,,444.64,208.02,,"[392, 442, 380]","[17.49, 29.4, 71.87]"
170,417,green,,253.26,188.58,,"[342, 457, 453]","[49.45, 68.85, 119.27]"
170,392,green,,429.67,198.97,,"[438, 442, 380]","[17.49, 43.28, 87.08]"
170,374,green,,478.16,289.58,,"[380, 467, 438]","[17.07, 83.12, 88.18]"
170,351,black,,567.41,202.01,,"[459, 442, 340]","[43.27, 94.49, 112.47]"
170,349,green,,365.59,319.14,,"[469, 467, 453]","[16.12, 46.06, 60.12]"
170,342,green,,302.44,193.71,,"[417, 453, 457]","[49.45, 99.28, 100.02]"
170,340,green,,496.04,115.09,,"[459, 442, 438]","[71.31, 88.06, 106.19]"
171,486,green,,66.35,186.09,,"[444, 381, 457]","[158.31, 178.19, 186.64]"
171,467,green,,402.7,282.83,,"[349, 469, 453]","[46.09, 47.92, 76.72]"
171,460,black,,529.54,161.71,,"[459, 340, 351]","[22.3, 54.77, 55.94]"
171,457,green,,242.84,125.39,,"[381, 444, 417]","[27.24, 56.7, 63.52]"
171,453,referee,,326.48,291.68,,"[349, 469, 467]","[53.53, 68.66, 76.72]"
171,445,green,,331.63,49.31,,"[457, 381, 342]","[116.92, 137.16, 146.04]"
171,444,green,,224.5,179.04,,"[381, 417, 457]","[31.37, 34.19, 56.7]"
171,438,green,,441.39,210.94,,"[480, 442, 380]","[36.12, 42.88, 73.57]"
171,417,green,,257.71,187.14,,"[444, 381, 342]","[34.19, 38.24, 43.61]"
171,374,black,,488.19,288.19,,"[380, 467, 438]","[17.94, 85.67, 90.33]"
171,351,green,,572.22,197.87,,"[459, 460, 442]","[41.98, 55.94, 90.34]"
171,349,green,,373.04,318.11,,"[469, 467, 453]","[15.24, 46.09, 53.53]"
171,342,green,,301.04,192.11,,"[417, 381, 444]","[43.61, 71.59, 77.65]"
171,340,green,,503.64,113.45,,"[460, 459, 442]","[54.77, 67.82, 86.18]"
172,486,green,,81.73,183.51,,"[444, 381, 417]","[159.68, 167.61, 174.21]"
172,467,green,,409.98,280.73,,"[493, 349, 469]","[33.52, 44.93, 46.52]"
172,457,green,,256.21,113.03,,"[381, 444, 417]","[38.0, 62.94, 72.99]"
172,453,referee,,341.65,291.32,,"[349, 469, 467]","[53.66, 61.68, 69.15]"
172,444,green,,241.14,174.14,,"[417, 381, 457]","[18.97, 24.99, 62.94]"
172,438,green,,441.81,215.45,,"[480, 493, 442]","[40.04, 44.67, 52.73]"
172,417,green,,255.92,186.02,,"[444, 381, 342]","[18.97, 37.79, 50.37]"
172,374,black,,498.23,286.98,,"[380, 329, 467]","[19.44, 52.05, 88.47]"
172,351,green,,574.19,196.13,,"[459, 442, 329]","[41.02, 83.66, 88.96]"
172,349,green,,387.3,319.51,,"[469, 467, 453]","[8.06, 44.93, 53.66]"
172,342,green,,306.19,189.13,,"[417, 444, 381]","[50.37, 66.77, 72.12]"
172,340,green,,512.71,119.11,,"[459, 442, 480]","[58.92, 79.34, 89.25]"
172,329,black,,494.22,235.09,,"[380, 442, 374]","[33.6, 39.98, 52.05]"
173,486,green,,94.48,182.42,,"[381, 417, 457]","[160.42, 160.78, 187.45]"
173,467,green,,417.11,280.2,,"[493, 349, 469]","[34.48, 43.1, 46.01]"
173,457,green,,267.74,110.9,,"[381, 417, 342]","[39.76, 69.97, 90.4]"
173,453,referee,,354.73,288.71,,"[349, 469, 467]","[49.76, 58.0, 62.95]"
173,438,green,,442.78,216.12,,"[480, 493, 442]","[39.38, 40.32, 59.64]"
173,417,green,,255.24,179.74,,"[381, 342, 457]","[33.1, 56.11, 69.97]"
173,374,black,,506.05,287.06,,"[380, 329, 467]","[20.28, 52.61, 89.21]"
173,351,green,,572.89,197.07,,"[459, 442, 329]","[40.67, 74.62, 80.09]"
173,349,green,,395.38,317.42,,"[469, 467, 453]","[8.35, 43.1, 49.76]"
173,342,green,,310.27,190.67,,"[417, 381, 457]","[56.11, 73.72, 90.4]"
173,340,black,,520.47,107.91,,"[459, 442, 480]","[63.78, 89.28, 101.7]"
173,329,black,,502.13,234.59,,"[380, 442, 374]","[34.17, 40.37, 52.61]"
174,486,green,,105.49,181.59,,"[381, 457, 342]","[154.81, 185.41, 209.25]"
174,467,green,,420.33,279.38,,"[493, 349, 469]","[35.47, 44.06, 44.7]"
174,457,green,,278.1,113.89,,"[381, 342, 480]","[36.74, 91.1, 182.45]"
174,453,referee,,367.72,287.65,,"[349, 469, 467]","[46.64, 52.59, 53.26]"
174,438,green,,442.59,213.2,,"[480, 493, 442]","[34.4, 38.4, 65.98]"
174,374,black,,509.9,286.71,,"[380, 329, 467]","[17.94, 53.42, 89.87]"
174,351,green,,568.27,196.34,,"[459, 442, 329]","[38.62, 62.9, 71.75]"
174,349,green,,401.89,319.39,,"[469, 467, 453]","[6.17, 44.06, 46.64]"
174,342,green,,314.13,197.56,,"[381, 457, 453]","[80.39, 91.1, 104.82]"
174,340,black,,523.63,113.46,,"[459, 442, 351]","[58.85, 81.75, 94.14]"
174,329,black,,506.82,233.38,,"[380, 442, 374]","[36.25, 40.24, 53.42]"
175,486,green,,116.04,181.78,,"[381, 457, 453]","[150.86, 182.37, 284.07]"
175,467,green,,420.4,278.04,,"[493, 453, 349]","[35.03, 40.23, 42.14]"
175,457,green,,287.54,119.75,,"[381, 480, 438]","[32.96, 170.79, 180.67]"
175,453,referee,,380.75,284.85,,"[467, 349, 469]","[40.23, 44.73, 48.65]"
